TDEP,FACCZ,D4TM,ZACC,ZAC2,DXTM,DXT2,F1B1,F2B1,F3B1,F4B1,F5B1,F6B1,EDD1,EDD2,EDD3,EDD4,EDD5,EDD6,ERD1,ERD2,ERD3,ERD4,ERD5,ERD6
4199.327597655836,1.8334275,10209.0,0.9936221,0.9936221,28437,28438,467,467,431,448,396,336,40.355278,40.541855,54.281532,47.37765,71.919975,121.415146,43.00249,47.410595,58.61633,45.203255,65.67579,105.08511
4199.3250976558365,1.8288308,10226.0,0.9936221,0.9936221,28439,28440,464,469,429,454,397,333,41.563522,39.73411,54.82775,45.116978,71.55616,124.18731,49.340935,48.849957,64.02022,45.493244,65.13148,109.903465
4199.322597655836,1.83164,10242.0,0.99545306,0.99545306,28441,28442,461,472,429,458,395,328,42.37196,38.776558,54.870224,43.64529,72.3985,130.2494,60.336884,50.147503,66.89204,46.737537,64.59611,117.28658
4199.320097655836,1.8201482,10259.0,0.9981995,0.9981995,28443,28444,458,475,429,460,395,320,43.65208,38.14971,54.891487,42.7507,72.47268,140.47011,73.6802,51.647392,65.530556,48.56185,64.36099,125.6214
4199.317597655836,1.8262771,10284.0,1.0000305,1.0000305,28447,28448,454,477,430,463,395,312,45.06926,37.413857,54.65852,41.916817,72.88342,150.64531,91.42471,54.135372,57.732475,51.69476,62.45703,133.31915
4199.315097655836,1.8318954,10309.0,1.0003357,1.0003357,28449,28450,450,479,430,468,395,322,46.18651,36.677326,54.574295,40.09208,72.73353,138.00272,98.27776,55.536743,55.689888,50.5704,62.127853,132.44513
4199.312597655837,1.8364921,10326.0,1.0003357,1.0003357,28451,28452,444,481,434,472,395,336,48.69613,36.25473,52.96245,38.9364,72.36146,120.896164,101.08409,56.55715,55.602463,48.82935,62.100574,128.70834
4199.310097655836,1.8403226,10342.0,1.0003357,1.0003357,28453,28454,442,481,436,476,395,348,49.444305,36.180626,52.06702,37.654583,72.36146,108.553665,98.89552,58.472286,56.02023,47.063225,61.883244,126.40741
4199.307597655837,1.8357259,10359.0,1.0000305,1.0000305,28455,28456,442,480,438,477,395,353,49.4098,36.469498,50.96192,37.39644,72.845894,104.46411,93.72426,59.831184,58.567863,45.59562,61.883244,130.12955
4199.305097655836,1.8341937,10384.0,1.0000305,1.0000305,28457,28458,444,478,440,476,395,342,48.66266,36.99354,50.25683,37.734722,72.73353,114.53192,85.20797,61.8974,64.8407,45.045334,61.85618,124.40579
4199.3025976558365,1.8372581,10409.0,0.99942017,0.99942017,28459,28460,443,474,442,460,395,314,49.13547,38.283806,49.312153,42.918884,72.621506,147.81113,77.00599,64.34449,71.80858,45.669025,62.98542,110.33219
4199.300097655836,1.8370028,10426.0,1.0005391,1.0005391,28461,28462,431,471,452,450,396,311,53.946438,39.293064,45.686256,46.370804,71.95656,152.26733,70.323715,66.52822,74.89575,48.610924,63.357662,98.73743
4199.297597655836,1.8390458,10442.0,1.0011494,1.0011494,28465,28466,429,467,458,442,398,316,55.10102,40.4839,43.551384,49.45939,70.94606,145.0816,62.859737,70.29471,67.44113,59.73147,66.8628,98.87555
4199.295097655836,1.8372581,10459.0,1.0012511,1.0012511,28467,28468,437,464,464,437,399,323,51.41935,41.480103,41.61935,51.525734,70.45138,136.93372,62.609497,72.084656,62.749416,63.73218,69.117874,84.56247
4199.292597655836,1.8301077,10476.0,1.0012511,1.0012511,28469,28470,452,462,468,435,399,331,45.48914,42.24743,40.122337,52.343422,70.276375,126.74729,62.52653,73.43091,62.693855,63.703545,71.93062,67.74521
4199.290097655836,1.8380243,10492.0,1.0007426,1.0007426,28471,28472,465,459,470,435,401,339,41.152817,43.082966,39.495914,52.51786,68.87348,117.87313,62.22418,72.82642,62.97264,58.88794,75.74513,62.725376
4199.287597655836,1.8403226,10509.0,1.0003357,1.0003357,28473,28474,472,457,471,436,402,346,38.902855,43.89772,39.2878,51.883865,68.773026,110.41834,63.536922,72.82642,62.88875,54.622673,79.35842,64.558655
4199.285097655836,1.8423655,10534.0,0.99972534,0.99972534,28477,28478,475,455,468,440,403,352,38.0253,44.43497,40.04295,50.23011,67.88195,104.69612,68.987015,69.19507,59.20766,50.372562,88.88632,66.31515
4199.282597655836,1.8377689,10559.0,0.999827,0.999827,28479,28480,472,453,462,445,403,360,38.977814,45.172108,42.039272,48.346657,68.077965,98.2242,74.310974,67.191414,57.083553,49.201347,93.77909,68.07141
4199.280097655836,1.8375134,10576.0,0.999827,0.999827,28481,28482,464,451,436,447,406,366,41.405525,45.859722,51.838387,47.520515,66.447044,92.87032,75.25923,64.82205,54.013607,48.181404,95.87742,75.12544
4199.277597655836,1.8377689,10592.0,0.9986064,0.9986064,28483,28484,459,450,421,447,407,371,43.00249,46.461636,58.61633,47.712353,65.67579,88.95631,73.88431,62.17405,49.990425,46.460415,99.59136,82.25008
4199.275097655836,1.8352152,10609.0,0.99789435,0.99789435,28485,28486,442,448,410,444,408,372,49.340935,47.20512,64.02022,48.66182,65.13148,88.12482,70.74548,60.293674,46.988148,44.52007,101.81431,83.909966
4199.272597655836,1.8380243,10634.0,0.99789435,0.99789435,28487,28488,418,447,405,442,409,369,60.336884,47.52198,66.89204,49.528473,64.59611,90.609184,67.249886,58.210823,44.85963,42.658142,101.88767,81.53846
4199.270097655836,1.8415995,10659.0,0.99789435,0.99789435,28489,28490,393,446,408,441,410,367,73.6802,47.79467,65.530556,49.87682,64.36099,92.32466,64.433525,55.582123,43.41556,40.362865,101.15878,76.882286
4199.267597655836,1.8357259,10676.0,0.99758923,0.99758923,28491,28492,368,446,423,441,413,364,91.42471,47.810802,57.732475,49.736897,62.45703,94.35749,64.34565,53.320816,43.710373,37.551277,100.155685,74.57065
4199.265097655836,1.8390458,10692.0,0.99565655,0.99565655,28495,28496,360,446,427,444,414,361,98.27776,48.005318,55.689888,48.913555,62.127853,97.27827,71.13658,49.222923,49.432026,34.482586,96.79625,74.847015
4199.262597655836,1.8377689,10709.0,0.9944359,0.9944359,28497,28498,356,447,428,448,414,351,101.08409,47.665955,55.602463,47.125774,62.100574,106.34953,70.533966,47.74521,53.3422,34.019245,95.94247,73.06748
4199.260097655836,1.8367474,10734.0,0.9944359,0.9944359,28499,28500,359,446,427,450,414,345,98.89552,47.698067,56.02023,46.310238,61.883244,111.99231,71.31578,46.798065,57.33779,34.084675,91.41469,73.02973
4199.257597655836,1.832406,10759.0,0.9925032,0.9925032,28501,28502,365,447,421,454,414,340,93.72426,47.458263,58.567863,44.90272,61.883244,116.70583,74.00018,46.14208,60.420208,35.21925,89.61866,75.12544
4199.255097655836,1.8400671,10776.0,0.99107915,0.99107915,28503,28504,376,446,409,458,414,338,85.20797,47.714138,64.8407,43.618446,61.85618,118.96386,75.98645,45.474983,62.6107,36.724503,87.565285,76.055046
4199.252597655836,1.8364921,10792.0,0.99107915,0.99107915,28505,28506,388,448,397,462,412,337,77.00599,47.01703,71.80858,42.228825,62.98542,120.27922,77.18811,45.112644,64.965996,38.384937,83.92724,75.36575
4199.250097655836,1.8375134,10809.0,0.9850776,0.9850776,28507,28508,399,449,391,465,411,337,70.323715,46.597786,74.89575,41.0643,63.357662,120.3382,80.06989,45.055206,68.05694,39.930885,82.65179,73.90789
4199.247597655836,1.8441532,10826.0,0.9829415,0.9829415,28509,28510,412,450,404,468,405,332,62.859737,46.277855,67.44113,40.305496,66.8628,125.79961,84.921745,44.926502,71.31277,40.874878,80.07747,73.94654
4199.245097655836,1.8367474,10842.0,0.98121226,0.98121226,28513,28514,413,450,413,469,401,321,62.609497,46.17218,62.749416,39.852318,69.117874,138.62938,97.49798,45.402054,84.10314,42.44106,75.94855,79.78965
4199.242597655836,1.8415995,10859.0,0.98121226,0.98121226,28515,28516,413,453,413,473,396,280,62.52653,45.12703,62.693855,38.794563,71.93062,206.1499,101.48233,45.872906,90.26828,43.69679,73.76936,82.58642
4199.240097655836,1.8336829,10876.0,0.98121226,0.98121226,28517,28518,414,455,412,475,390,256,62.22418,44.614967,62.97264,38.17821,75.74513,265.85294,104.47856,46.521214,96.348404,45.491432,71.74814,84.410995
4199.237597655836,1.8410887,10892.0,0.98090714,0.98090714,28519,28520,411,456,412,477,384,232,63.536922,44.32159,62.88875,37.46198,79.35842,351.0051,103.78909,46.444885,103.23144,47.953262,69.219376,86.529335
4199.235097655836,1.8336829,10909.0,0.98121226,0.98121226,28521,28522,401,456,420,480,371,223,68.987015,44.004677,59.20766,36.563496,88.88632,390.7873,101.48233,46.875557,105.382416,51.20949,67.34043,88.14797
4199.232597655836,1.8438978,10934.0,0.9827381,0.9827381,28525,28526,392,458,424,482,365,230,74.310974,43.61149,57.083553,36.00635,93.77909,358.1186,93.87688,46.984478,104.91397,55.542824,64.19175,91.51468
4199.230097655836,1.8444085,10959.0,0.98304325,0.98304325,28527,28528,391,459,431,483,362,273,75.25923,43.15936,54.013607,35.806297,95.87742,220.97273,90.39951,47.07824,99.67122,55.78321,61.942223,92.412025
4199.227597655836,1.8382796,10976.0,0.98304325,0.98304325,28529,28530,393,459,441,480,358,295,73.88431,43.212063,49.990425,36.45069,99.59136,177.87643,89.146965,46.767143,98.015564,54.918888,60.176098,90.86763
4199.225097655836,1.8382796,10992.0,0.9833484,0.9833484,28531,28532,398,459,448,476,355,314,70.74548,43.10679,46.988148,37.83184,101.81431,147.60356,90.39951,46.906624,94.92752,53.52964,58.387108,86.16018
4199.222597655836,1.8431317,11009.0,0.983857,0.983857,28533,28534,404,458,454,470,355,331,67.249886,43.304607,44.85963,39.552143,101.88767,127.15746,92.587364,47.01569,92.20789,51.63848,57.461773,82.345894
4199.220097655836,1.838535,11034.0,0.983857,0.983857,28535,28536,409,457,458,464,356,342,64.433525,43.692257,43.41556,41.59438,101.15878,114.676384,96.30396,46.906624,90.96409,50.0348,55.63066,78.504684
4199.217597655836,1.840578,11059.0,0.9845691,0.9845691,28537,28538,410,456,457,459,357,351,64.34565,44.25231,43.710373,43.11215,100.155685,105.75449,98.79088,46.65923,91.49301,48.577606,54.098286,76.21906
4199.215097655836,1.8364921,11076.0,0.98517936,0.98517936,28539,28540,398,455,442,456,361,359,71.13658,44.572815,49.432026,44.200836,96.79625,99.08345,100.61669,46.69001,93.67171,47.313156,53.464203,76.13696
4199.212597655836,1.8418548,11092.0,0.98863786,0.98863786,28543,28544,399,453,433,455,362,361,70.533966,45.256886,53.3422,44.506092,95.94247,96.843506,96.43518,46.751694,106.33194,46.906174,50.849487,83.26745
4199.210097655836,1.8349597,11109.0,0.9894516,0.9894516,28545,28546,397,449,424,454,368,355,71.31578,46.798065,57.33779,44.80143,91.41469,101.86799,89.31572,46.112015,118.0304,48.05077,49.98667,87.06224
4199.207597655836,1.8421102,11134.0,0.9894516,0.9894516,28547,28548,393,447,417,453,370,352,74.00018,47.3935,60.420208,45.18696,89.61866,105.047226,82.68931,45.94736,128.06374,49.065132,48.999355,89.31752
4199.205097655836,1.8375134,11159.0,0.99026537,0.99026537,28549,28550,390,443,413,453,373,347,75.98645,48.832344,62.6107,45.476845,87.565285,109.863846,77.06205,45.813515,136.8505,51.191006,48.39564,89.54382
4199.202597655836,1.8469622,11176.0,0.9917912,0.9917912,28551,28552,388,440,409,449,378,340,77.18811,50.129425,64.965996,46.720688,83.92724,117.2443,72.89503,46.353626,139.82315,53.009274,47.69375,87.06224
4199.200097655836,1.840578,11192.0,0.9917912,0.9917912,28553,28554,384,437,403,444,380,332,80.06989,51.628773,68.05694,48.544346,82.65179,125.57612,67.12995,46.140476,142.30179,55.349323,47.484356,84.531975
4199.197597655836,1.838535,11209.0,0.99382555,0.99382555,28555,28556,377,431,397,437,383,325,84.921745,54.115856,71.31277,51.676125,80.07747,133.27109,60.60327,45.886105,142.15887,57.134357,47.010597,81.41514
4199.1950976558355,1.8331722,11226.0,0.9942324,0.9942324,28557,28558,361,428,378,439,390,326,97.49798,55.516724,84.10314,50.55217,75.94855,132.39738,55.03988,45.75257,136.66907,59.161575,46.669132,77.61435
4199.192597655836,1.8398118,11242.0,0.9961651,0.9961651,28561,28562,356,425,370,444,393,329,101.48233,56.536762,90.26828,48.81175,73.76936,128.66194,51.475742,46.230934,105.58012,63.310764,46.484966,64.68307
4199.190097655835,1.8367474,11259.0,0.9964703,0.9964703,28563,28564,353,421,362,448,396,331,104.47856,58.451206,96.348404,47.04626,71.74814,126.36184,51.400944,46.59632,92.29483,64.404015,46.423897,61.82493
4199.187597655836,1.8393011,11284.0,0.9964703,0.9964703,28565,28566,353,419,354,452,401,328,103.78909,59.809612,103.23144,45.57918,69.219376,130.08264,50.82855,47.186817,82.02677,65.87074,46.3326,62.95415
4199.185097655835,1.8362366,11309.0,0.9974875,0.9974875,28567,28568,356,414,352,454,404,333,101.48233,61.875084,105.382416,45.029095,67.34043,124.36094,50.3224,47.647625,76.52817,66.55122,46.73085,64.831436
4199.182597655836,1.8321507,11326.0,0.99789435,0.99789435,28569,28570,365,410,352,452,410,346,93.87688,64.3213,104.91397,45.65256,64.19175,110.29242,51.87203,48.068485,73.35568,67.18216,46.62296,64.74233
4199.180097655835,1.8329169,11342.0,0.9963686,0.9963686,28573,28574,369,406,358,444,414,359,90.39951,66.52822,99.67122,48.610924,61.942223,98.73743,60.190796,47.503654,68.79279,65.87074,46.79273,63.207565
4199.177597655836,1.8336829,11359.0,0.99433416,0.99433416,28575,28576,371,399,360,419,418,359,89.146965,70.29471,98.015564,59.73147,60.176098,98.87555,64.08937,47.824783,65.36237,65.53568,46.870304,63.09469
4199.175097655836,1.8418548,11384.0,0.99433416,0.99433416,28577,28578,369,396,364,411,421,377,90.39951,72.084656,94.92752,63.73218,58.387108,84.56247,65.54406,47.360554,62.230442,66.08574,47.214725,62.81424
4199.1725976558355,1.8441532,11409.0,0.9861966,0.9861966,28579,28580,367,394,367,411,423,403,92.587364,73.43091,92.20789,63.703545,57.461773,67.74521,65.4531,47.218307,59.88739,66.61378,46.963737,61.98764
4199.170097655836,1.8469622,11426.0,0.9847725,0.9847725,28581,28582,362,395,369,421,427,413,96.30396,72.82642,90.96409,58.88794,55.63066,62.725376,64.8531,46.59632,58.429012,66.61378,47.35709,61.262093
4199.167597655835,1.8449192,11442.0,0.9847725,0.9847725,28583,28584,359,395,368,430,431,409,98.79088,72.82642,91.49301,54.622673,54.098286,64.558655,64.08937,46.095387,56.971107,67.34177,47.16746,60.631268
4199.165097655836,1.8456854,11459.0,0.98253465,0.98253465,28585,28586,357,401,365,440,432,406,100.61669,69.19507,93.67171,50.372562,53.464203,66.31515,63.74291,45.54638,55.301903,67.086754,47.277897,59.886143
4199.162597655835,1.8423655,11476.0,0.9798899,0.9798899,28587,28588,362,404,351,443,438,403,96.43518,67.191414,106.33194,49.201347,50.849487,68.07141,64.03137,45.342045,54.221626,65.99342,47.42064,59.936943
4199.160097655836,1.8451747,11492.0,0.9816192,0.9816192,28591,28592,371,409,339,445,440,391,89.31572,64.82205,118.0304,48.181404,49.98667,75.12544,65.48339,44.305607,50.435303,64.52129,47.708733,60.94505
4199.157597655836,1.8446639,11509.0,0.9824329,0.9824329,28593,28594,380,414,330,450,443,380,82.68931,62.17405,128.06374,46.460415,48.999355,82.25008,66.74994,44.016174,48.53326,63.85271,47.93523,61.55563
4199.155097655836,1.840578,11534.0,0.9824329,0.9824329,28595,28596,388,418,323,455,444,378,77.06205,60.293674,136.8505,44.52007,48.39564,83.909966,67.0028,43.86607,46.523533,62.281364,47.918983,61.475292
4199.152597655836,1.841344,11559.0,0.98467076,0.98467076,28597,28598,395,422,320,461,446,381,72.89503,58.210823,139.82315,42.658142,47.69375,81.53846,67.098114,43.689987,45.12937,60.968544,48.000343,61.68998
4199.150097655835,1.8341937,11576.0,0.9867052,0.9867052,28599,28600,404,428,319,468,447,388,67.12995,55.562077,142.30179,40.348312,47.484356,76.85456,66.93941,43.315495,44.296204,59.33496,48.511013,60.657295
4199.147597655836,1.8377689,11592.0,0.99026537,0.99026537,28603,28604,417,433,319,477,448,392,60.60327,53.301586,142.15887,37.537735,47.010597,74.543755,66.06429,42.752716,43.16172,56.005486,49.03266,61.076748
4199.145097655835,1.8390458,11609.0,0.9922998,0.9922998,28605,28606,429,443,323,487,449,391,55.03988,49.205173,136.66907,34.47015,46.669132,74.82002,64.61618,42.92131,42.84818,53.75388,49.289124,63.2925
4199.142597655836,1.8352152,11634.0,0.9922998,0.9922998,28607,28608,437,446,351,489,449,394,51.475742,47.72799,105.58012,34.006977,46.484966,73.04113,62.229095,42.92131,43.0567,51.24656,49.933346,66.88739
4199.140097655835,1.8403226,11659.0,0.9950462,0.9950462,28609,28610,437,449,367,489,450,394,51.400944,46.78119,92.29483,34.072384,46.423897,73.0034,58.717117,42.636772,44.435246,48.861435,49.705086,70.77316
4199.137597655836,1.8393011,11676.0,0.99626684,0.99626684,28611,28612,438,451,381,485,450,391,50.82855,46.12544,82.02677,35.20655,46.3326,75.09835,56.10933,42.305325,46.099327,47.201588,50.235023,73.84263
4199.135097655836,1.8354706,11692.0,1.0005391,1.0005391,28615,28616,440,452,389,479,449,389,50.3224,45.458584,76.52817,36.711258,46.73085,76.02762,53.805046,41.879593,52.453617,45.709698,51.34817,79.26873
4199.1325976558355,1.8380243,11709.0,1.0024718,1.0024718,28617,28618,436,453,394,474,449,391,51.87203,45.096375,73.35568,38.371098,46.62296,75.33857,56.400078,41.46234,56.31387,45.213898,51.57298,82.50844
4199.130097655836,1.8303632,11726.0,1.0024718,1.0024718,28619,28620,418,454,402,469,449,393,60.190796,45.038956,68.79279,39.916485,46.79273,73.88123,60.34481,40.88724,60.09076,44.573997,51.837765,79.85101
4199.127597655835,1.8354706,11742.0,1.0039976,1.0039976,28621,28622,410,454,408,466,448,393,64.08937,44.910297,65.36237,40.860138,46.870304,73.919876,64.0024,40.628952,63.090214,44.198677,51.932995,73.04113
4199.125097655836,1.8354706,11759.0,1.004201,1.004201,28623,28624,407,453,414,461,448,384,65.54406,45.385677,62.230442,42.425755,47.214725,79.76088,66.18791,40.512623,64.352135,43.802536,52.472786,67.818275
4199.122597655835,1.8456854,11784.0,1.004201,1.004201,28625,28626,408,451,418,458,448,380,65.4531,45.856365,59.88739,43.68103,46.963737,82.55664,68.033714,40.512623,66.592255,44.1849,52.33679,67.948715
4199.120097655836,1.8393011,11809.0,1.0048113,1.0048113,28627,28628,409,450,421,453,447,377,64.8531,46.504436,58.429012,45.47503,47.35709,84.380554,69.47,40.43159,74.12389,44.686428,51.79977,70.844124
4199.117597655835,1.841344,11826.0,1.0052181,1.0052181,28629,28630,410,450,424,446,448,374,64.08937,46.428135,56.971107,47.93597,47.16746,86.49813,70.263435,40.804703,83.62583,45.79832,51.57298,72.33082
4199.115097655836,1.8321507,11842.0,1.0052181,1.0052181,28631,28632,411,449,428,438,447,372,63.74291,46.858654,55.301903,51.191025,47.277897,88.11619,69.70959,41.10103,81.46036,47.887375,50.612747,74.19153
4199.112597655836,1.8339382,11859.0,1.0052181,1.0052181,28633,28634,410,448,431,428,447,368,64.03137,46.967537,54.221626,55.522793,47.42064,91.48168,69.1306,41.474495,67.19281,51.676327,50.003998,74.03606
4199.1100976558355,1.8352152,11884.0,1.00532,1.00532,28635,28636,407,448,440,427,446,367,65.48339,47.061264,50.435303,55.763096,47.708733,92.3787,68.92854,42.267414,53.24275,55.00562,48.795696,68.27701
4199.107597655836,1.8347044,11909.0,1.0064389,1.0064389,28639,28640,405,449,444,429,446,369,66.74994,46.75028,48.53326,54.899082,47.93523,90.83486,66.03347,43.3686,42.07139,60.47426,46.317417,54.673115
4199.105097655835,1.8341937,11926.0,1.0058285,1.0058285,28641,28642,405,449,450,432,446,375,67.0028,46.88971,46.523533,53.510338,47.918983,86.12911,62.476383,43.852474,42.52638,60.140663,44.748505,54.25332
4199.102597655836,1.8272986,11942.0,1.0058285,1.0058285,28643,28644,405,448,453,437,445,380,67.098114,46.998737,45.12937,51.619858,48.000343,82.3162,60.995132,44.29174,45.201424,59.161575,43.683674,56.30694
4199.100097655835,1.8293417,11959.0,1.0048113,1.0048113,28645,28646,405,449,456,441,444,386,66.93941,46.88971,44.296204,50.016758,48.511013,78.47637,59.325706,44.715622,48.041218,57.52342,42.776596,56.325115
4199.097597655836,1.8260218,11984.0,1.0040992,1.0040992,28647,28648,406,449,459,444,443,389,66.06429,46.642403,43.16172,48.56009,49.03266,76.191574,57.146908,44.95697,52.33632,56.312923,41.69232,56.146217
4199.095097655835,1.8260218,12009.0,1.0028787,1.0028787,28651,28652,409,449,460,448,442,389,64.61618,46.673172,42.84818,47.296093,49.289124,76.109505,56.39581,45.100166,61.678833,53.731525,40.556732,52.401405
4199.092597655836,1.83164,12026.0,1.0026752,1.0026752,28653,28654,414,449,459,449,441,379,62.229095,46.734837,43.0567,46.88926,49.933346,83.23742,57.262455,44.971252,64.8407,51.60072,39.747616,50.367126
4199.090097655835,1.8280648,12042.0,1.0026752,1.0026752,28655,28656,421,451,455,446,441,374,58.717117,46.095387,44.435246,48.03344,49.705086,87.030846,57.941975,44.77217,67.018616,48.56185,39.36052,49.09079
4199.087597655835,1.8334275,12059.0,1.0018615,1.0018615,28657,28658,426,451,451,443,440,371,56.10933,45.93079,46.099327,49.04744,50.235023,89.28531,57.518322,44.58889,69.34793,46.325363,39.371475,49.03972
4199.085097655835,1.8293417,12076.0,1.0010477,1.0010477,28659,28660,431,451,435,438,437,370,53.805046,45.796993,52.453617,51.172546,51.34817,89.51153,57.68234,44.30983,70.90997,45.669025,39.382435,50.984512
4199.082597655835,1.8272986,12092.0,1.0012511,1.0012511,28663,28664,426,450,426,434,437,374,56.400078,46.33691,56.31387,52.990158,51.57298,87.030846,55.316277,43.735016,69.280106,46.538174,39.949673,58.059444
4199.080097655835,1.826788,12109.0,1.0012511,1.0012511,28665,28666,417,451,418,428,436,377,60.34481,46.140476,60.09076,55.349323,51.837765,84.531975,54.173466,43.214455,69.41589,47.34602,40.291042,64.493576
4199.077597655835,1.8370028,12134.0,1.0012511,1.0012511,28667,28668,410,451,412,424,436,381,64.0024,45.886105,63.090214,57.134357,51.932995,81.41514,53.45764,43.227646,71.99103,47.504604,40.58,75.59444
4199.075097655836,1.8362366,12159.0,0.99942017,0.99942017,28669,28670,406,452,410,420,434,387,66.18791,45.75257,64.352135,59.161575,52.472786,77.61435,52.81953,43.09608,75.12141,47.584293,40.82595,89.97505
4199.072597655835,1.8336829,12176.0,0.999115,0.999115,28671,28672,403,450,406,412,435,409,68.033714,46.230934,66.592255,63.310764,52.33679,64.68307,52.564632,43.201267,75.361176,48.166042,41.23054,91.785355
4199.0700976558355,1.834449,12192.0,0.999115,0.999115,28673,28674,400,449,393,410,436,414,69.47,46.59632,74.12389,64.404015,51.79977,61.82493,52.81953,43.694527,72.10096,48.81255,41.302773,82.471664
4199.067597655835,1.8400671,12209.0,0.9963686,0.9963686,28675,28676,399,448,378,407,437,412,70.263435,47.186817,83.62583,65.87074,51.57298,62.95415,55.33789,44.1303,68.14698,49.84177,41.42372,74.011925
4199.065097655835,1.8313845,12234.0,0.99006194,0.99006194,28677,28678,400,447,381,406,439,409,69.70959,47.647625,81.46036,66.55122,50.612747,64.831436,59.827026,44.885715,65.13885,51.902855,41.19452,68.65798
4199.062597655835,1.8372581,12259.0,0.9850776,0.9850776,28681,28682,401,445,404,405,440,409,69.1306,48.068485,67.19281,67.18216,50.003998,64.74233,68.017395,46.038654,59.602806,59.031773,40.673347,69.02662
4199.060097655835,1.8421102,12276.0,0.98314494,0.98314494,28683,28684,401,447,433,407,443,412,68.92854,47.503654,53.24275,65.87074,48.795696,63.207565,71.994415,46.923542,56.579582,64.83348,40.23374,71.97775
4199.057597655836,1.8326614,12292.0,0.98314494,0.98314494,28685,28686,406,446,462,408,450,412,66.03347,47.824783,42.07139,65.53568,46.317417,63.09469,73.9882,47.875465,52.627964,70.752144,39.893337,74.63692
4199.055097655835,1.8331722,12309.0,0.98141575,0.98141575,28687,28688,413,447,461,407,454,412,62.476383,47.360554,42.52638,66.08574,44.748505,62.81424,74.22089,48.715504,48.768917,77.56193,39.393402,76.04156
4199.052597655836,1.8390458,12334.0,0.98141575,0.98141575,28689,28690,416,448,453,406,457,414,60.995132,47.218307,45.201424,66.61378,43.683674,61.98764,74.337776,49.77729,45.090057,83.20412,39.349567,76.826454
4199.050097655835,1.8370028,12359.0,0.98141575,0.98141575,28691,28692,420,449,446,406,460,415,59.325706,46.62994,48.041218,66.66184,42.776596,61.306293,72.14113,51.01473,42.659584,87.24763,38.756607,75.95987
4199.0475976558355,1.8308738,12376.0,0.98192436,0.98192436,28693,28694,424,451,435,404,463,417,57.146908,46.128643,52.33632,67.39035,41.69232,60.675014,72.104385,52.161087,41.461002,89.67485,38.367657,75.23249
4199.045097655835,1.8375134,12392.0,0.9823312,0.9823312,28695,28696,426,452,415,405,467,418,56.39581,45.579243,61.678833,67.135155,40.556732,59.929348,73.336754,53.23977,40.792427,91.05659,38.017063,70.93081
4199.042597655835,1.8362366,12409.0,0.9832467,0.9832467,28699,28700,424,453,409,407,469,418,57.262455,45.37476,64.8407,66.04104,39.747616,59.980186,72.54771,55.975838,40.28206,90.881546,37.354477,61.84248
4199.040097655835,1.8372581,12426.0,0.9827381,0.9827381,28701,28702,422,456,405,409,470,416,57.941975,44.337574,67.018616,64.56785,39.36052,60.98902,70.770996,57.335796,40.236294,90.016335,36.81971,58.515896
4199.037597655835,1.8464515,12442.0,0.9827381,0.9827381,28703,28704,423,456,401,411,470,415,57.518322,44.04793,69.34793,63.89878,39.371475,61.600044,70.00129,58.472286,40.945705,88.16968,36.667004,56.709087
4199.035097655836,1.8415995,12459.0,0.9842639,0.9842639,28705,28706,423,457,398,414,470,415,57.68234,43.89772,70.90997,62.3263,39.382435,61.519646,69.11295,59.805916,42.416897,88.33441,36.300037,55.879993
4199.032597655835,1.8354706,12484.0,0.9845691,0.9845691,28707,28708,428,457,401,416,469,415,55.316277,43.721508,69.280106,61.012535,39.949673,61.73449,68.74386,61.148933,45.39347,88.06018,35.876537,54.79736
4199.030097655836,1.8382796,12509.0,0.98629826,0.98629826,28711,28712,431,458,401,420,467,417,54.173466,43.34675,69.41589,59.37777,40.291042,60.70106,66.359825,64.403015,54.998035,89.39224,35.489494,48.056507
4199.027597655835,1.8364921,12526.0,0.9870103,0.9870103,28713,28714,432,460,396,427,467,416,53.45764,42.78356,71.99103,56.045895,40.58,61.120815,65.168724,65.41461,59.981346,91.46765,35.28588,43.118618
4199.025097655835,1.8362366,12542.0,0.9870103,0.9870103,28715,28716,434,460,391,432,466,411,52.81953,42.95228,75.12141,53.792664,40.82595,63.338165,64.28119,67.34352,63.933548,93.70358,35.12815,38.73678
4199.022597655835,1.8393011,12559.0,0.98772234,0.98772234,28717,28718,434,460,391,438,465,405,52.564632,42.95228,75.361176,51.283535,41.23054,66.935646,63.27581,68.95037,65.19879,97.23689,34.885582,34.851406
4199.020097655835,1.8313845,12576.0,0.98863786,0.98863786,28719,28720,434,460,396,444,464,398,52.81953,42.667534,72.10096,48.89669,41.302773,70.82423,62.60439,69.59425,63.61773,100.47445,34.842617,31.372255
4199.017597655835,1.8347044,12592.0,0.98863786,0.98863786,28721,28722,428,461,403,448,464,393,55.33789,42.335846,68.14698,47.235645,41.42372,73.895905,61.75794,72.442696,60.64901,102.21226,34.63785,27.88353
4199.015097655835,1.8380243,12609.0,0.99280834,0.99280834,28723,28724,419,463,408,452,465,384,59.827026,41.90981,65.13885,45.742676,41.19452,79.32592,61.704113,73.879,57.66198,102.73051,34.62937,24.828741
4199.012597655836,1.8250003,12634.0,0.99372387,0.99372387,28725,28726,403,464,419,453,466,380,68.017395,41.492256,59.602806,45.24652,40.673347,82.56797,61.784893,74.73687,56.466816,104.62506,34.71436,23.093414
